booking_id,user_id,listing_id,location,country_code,checkin_date,checkout_date,price_per_night,guests,room_type,created_at,cancelled,currency
B4667,U619,L257,San Francisco,USA,3/18/2023,3/23/2023,292.77,2,Entire Home,1/26/2023,FALSE,US Dollar
B4668,U363,L212,Amsterdam,NLD,12/25/2024,1/3/2025,130.12,4,Private Room,12/23/2024,TRUE,Unknown
B4669,U961,L370,Sydney,AUS,12/20/2024,12/26/2024,218.7,1,Shared Room,11/11/2024,FALSE,Australian Dollar
B4670,U815,L285,Barcelona,ESP,6/27/2024,7/5/2024,202.44,2,Private Room,4/28/2024,TRUE,Unknown
B4671,U804,L277,New York,USA,12/31/2024,1/12/2025,288.63,2,Private Room,12/13/2024,TRUE,US Dollar
B4672,U219,L411,Paris,FRA,2/11/2024,2/18/2024,55.62,2,Entire Home,12/26/2023,FALSE,Unknown
B4673,U620,L352,San Francisco,USA,7/2/2024,7/15/2024,93.8,3,Private Room,7/1/2024,FALSE,US Dollar
B4674,U579,L316,Barcelona,ESP,8/7/2024,8/11/2024,257.64,4,Shared Room,6/29/2024,FALSE,Unknown
B4675,U881,L377,San Francisco,USA,7/31/2024,8/11/2024,86.51,4,Private Room,6/8/2024,TRUE,US Dollar
B4676,U175,L232,Barcelona,ESP,11/22/2024,11/26/2024,290.79,4,Entire Home,10/27/2024,TRUE,Unknown
B4677,U827,L470,Toronto,CAN,6/1/2023,6/7/2023,289.46,4,Private Room,5/6/2023,TRUE,Canadian Dollar
B4678,U205,L282,Sydney,AUS,7/22/2024,7/27/2024,262.54,2,Entire Home,6/5/2024,TRUE,Australian Dollar
B4679,U915,L207,Rome,ITA,2/13/2023,2/19/2023,289.06,1,Shared Room,1/18/2023,TRUE,Unknown
B4680,U691,L285,Tokyo,JPN,10/14/2024,10/23/2024,177.82,2,Entire Home,10/5/2024,TRUE,Yen
B4681,U140,L441,Rome,ITA,6/21/2024,6/25/2024,92.94,4,Entire Home,6/15/2024,FALSE,Unknown
B4682,U461,L348,Rome,ITA,12/24/2023,12/27/2023,50.67,2,Entire Home,12/12/2023,TRUE,Unknown
B4683,U731,L429,New York,USA,7/17/2024,7/22/2024,186.19,3,Shared Room,7/8/2024,TRUE,US Dollar
B4684,U547,L282,Barcelona,ESP,9/19/2024,10/1/2024,240.51,2,Shared Room,8/22/2024,FALSE,Unknown
B4685,U434,L233,Paris,FRA,10/1/2024,10/13/2024,131.81,3,Entire Home,8/15/2024,TRUE,Unknown
B4686,U118,L386,San Francisco,USA,2/3/2023,2/12/2023,204.61,5,Private Room,1/26/2023,TRUE,US Dollar
B4687,U231,L419,Paris,FRA,8/1/2023,8/13/2023,53.22,4,Entire Home,7/28/2023,FALSE,Unknown
B4688,U237,L266,Berlin,DEU,11/26/2023,11/27/2023,236.46,5,Entire Home,11/16/2023,TRUE,Unknown
B4689,U822,L297,Tokyo,JPN,11/30/2024,12/3/2024,254.82,3,Entire Home,10/4/2024,FALSE,Yen
B4690,U438,L304,Amsterdam,NLD,4/28/2023,5/5/2023,193.28,5,Entire Home,3/9/2023,TRUE,Unknown
B4691,U992,L412,Toronto,CAN,8/15/2023,8/17/2023,260.06,4,Shared Room,7/18/2023,FALSE,Canadian Dollar
B4692,U956,L485,Barcelona,ESP,11/23/2024,11/28/2024,112.18,1,Private Room,11/22/2024,FALSE,Unknown
B4693,U385,L329,San Francisco,USA,1/20/2023,1/27/2023,158.97,3,Shared Room,1/13/2023,FALSE,US Dollar
B4694,U104,L215,Rome,ITA,10/22/2023,10/27/2023,233.6,5,Entire Home,9/1/2023,TRUE,Unknown
B4695,U437,L248,Barcelona,ESP,2/21/2024,2/26/2024,195.03,4,Shared Room,2/11/2024,TRUE,Unknown
B4696,U628,L201,Amsterdam,NLD,5/13/2023,5/18/2023,79.75,1,Private Room,5/6/2023,TRUE,Unknown
B4697,U769,L408,Amsterdam,NLD,8/9/2024,8/21/2024,74.68,2,Entire Home,7/13/2024,FALSE,Unknown
B4698,U956,L283,Sydney,AUS,1/17/2024,1/20/2024,111.14,2,Entire Home,12/3/2023,TRUE,Australian Dollar
B4699,U432,L457,Rome,ITA,7/17/2023,7/25/2023,161.26,3,Entire Home,6/5/2023,FALSE,Unknown
B4700,U377,L229,Tokyo,JPN,5/23/2024,5/30/2024,284.6,2,Shared Room,5/11/2024,FALSE,Yen
B4701,U147,L254,San Francisco,USA,4/29/2023,5/5/2023,89.79,3,Private Room,3/10/2023,FALSE,US Dollar
B4702,U954,L292,Barcelona,ESP,4/1/2024,4/13/2024,188.04,2,Private Room,2/26/2024,TRUE,Unknown
B4703,U326,L242,Barcelona,ESP,10/10/2023,10/19/2023,54.67,2,Entire Home,9/2/2023,FALSE,Unknown
B4704,U467,L473,Rome,ITA,1/8/2023,1/20/2023,198.25,1,Shared Room,11/20/2022,FALSE,Unknown
B4705,U169,L358,Paris,FRA,7/2/2023,7/12/2023,105.05,3,Shared Room,5/5/2023,FALSE,Unknown
B4706,U776,L386,Amsterdam,NLD,7/5/2023,7/6/2023,234.11,3,Shared Room,6/14/2023,FALSE,Unknown
B4707,U553,L364,Barcelona,ESP,5/22/2024,6/1/2024,295.64,1,Entire Home,4/13/2024,TRUE,Unknown
B4708,U904,L429,Amsterdam,NLD,7/15/2024,7/19/2024,227.16,3,Private Room,7/13/2024,FALSE,Unknown
B4709,U246,L426,Tokyo,JPN,11/29/2023,12/12/2023,220.71,1,Private Room,10/4/2023,TRUE,Yen
B4710,U662,L491,Sydney,AUS,6/27/2024,7/7/2024,277.89,1,Entire Home,5/28/2024,FALSE,Australian Dollar
B4711,U775,L285,Paris,FRA,4/30/2023,5/13/2023,100.35,5,Shared Room,4/16/2023,FALSE,Unknown
B4712,U162,L203,Rome,ITA,7/20/2023,7/25/2023,158.16,1,Entire Home,6/20/2023,TRUE,Unknown
B4713,U107,L453,Tokyo,JPN,2/4/2024,2/6/2024,79.21,2,Shared Room,12/18/2023,FALSE,Yen
B4714,U691,L264,Barcelona,ESP,4/18/2023,4/29/2023,282.26,4,Entire Home,2/18/2023,TRUE,Unknown
B4715,U316,L466,Barcelona,ESP,7/7/2024,7/16/2024,138.19,2,Shared Room,5/24/2024,FALSE,Unknown
B4716,U851,L487,Amsterdam,NLD,6/8/2024,6/15/2024,212.99,5,Private Room,5/6/2024,TRUE,Unknown
B4717,U689,L439,Toronto,CAN,12/14/2024,12/18/2024,227.94,5,Entire Home,12/10/2024,TRUE,Canadian Dollar
B4718,U581,L321,Barcelona,ESP,8/24/2024,8/29/2024,195.6,5,Shared Room,7/15/2024,FALSE,Unknown
B4719,U900,L341,Sydney,AUS,4/18/2024,4/29/2024,210.64,3,Private Room,2/20/2024,FALSE,Australian Dollar
B4720,U212,L222,Barcelona,ESP,2/17/2024,2/27/2024,257.08,4,Entire Home,12/21/2023,FALSE,Unknown
B4721,U755,L375,Tokyo,JPN,10/31/2024,11/4/2024,242.15,3,Shared Room,10/11/2024,TRUE,Yen
B4722,U805,L400,New York,USA,9/23/2023,9/27/2023,194.93,5,Entire Home,9/1/2023,FALSE,US Dollar
B4723,U741,L490,New York,USA,4/18/2024,5/1/2024,226.01,5,Private Room,3/10/2024,FALSE,US Dollar
B4724,U618,L360,Barcelona,ESP,6/3/2024,6/16/2024,280.48,4,Private Room,5/19/2024,FALSE,Unknown
B4725,U781,L482,San Francisco,USA,1/23/2024,1/31/2024,127.36,2,Private Room,12/20/2023,TRUE,US Dollar
B4726,U600,L307,New York,USA,3/29/2024,4/9/2024,74.47,4,Private Room,2/15/2024,FALSE,US Dollar
B4727,U196,L298,Sydney,AUS,11/4/2024,11/5/2024,206.6,4,Shared Room,9/23/2024,TRUE,Australian Dollar
B4728,U497,L498,Paris,FRA,6/2/2023,6/6/2023,228.87,5,Private Room,5/20/2023,FALSE,Unknown
B4729,U113,L320,Berlin,DEU,2/23/2024,3/4/2024,201,2,Shared Room,1/16/2024,FALSE,Unknown
B4730,U798,L222,Paris,FRA,8/18/2023,8/20/2023,299.92,2,Shared Room,6/30/2023,FALSE,Unknown
B4731,U422,L300,Paris,FRA,4/14/2024,4/18/2024,223.59,3,Entire Home,3/24/2024,FALSE,Unknown
B4732,U738,L430,Paris,FRA,9/26/2023,10/6/2023,63.41,2,Entire Home,8/12/2023,TRUE,Unknown
B4733,U374,L446,Barcelona,ESP,3/18/2023,3/23/2023,248.05,3,Entire Home,2/18/2023,TRUE,Unknown
B4734,U827,L382,Sydney,AUS,1/12/2024,1/18/2024,162.87,1,Entire Home,11/28/2023,TRUE,Australian Dollar
B4735,U141,L410,San Francisco,USA,4/26/2024,5/1/2024,98.64,3,Private Room,4/21/2024,FALSE,US Dollar
B4736,U677,L340,Barcelona,ESP,2/6/2024,2/8/2024,90.03,5,Shared Room,12/18/2023,TRUE,Unknown
B4737,U778,L247,Paris,FRA,5/4/2024,5/15/2024,238.96,1,Private Room,3/18/2024,FALSE,Unknown
B4738,U130,L424,Toronto,CAN,4/16/2023,4/19/2023,267.33,5,Shared Room,4/5/2023,TRUE,Canadian Dollar
B4739,U771,L213,Sydney,AUS,1/31/2024,2/5/2024,154.81,3,Entire Home,1/12/2024,TRUE,Australian Dollar
B4740,U362,L389,Sydney,AUS,11/28/2023,12/11/2023,195.16,1,Entire Home,11/6/2023,FALSE,Australian Dollar
B4741,U317,L370,Toronto,CAN,1/7/2023,1/15/2023,171.82,5,Shared Room,12/6/2022,FALSE,Canadian Dollar
B4742,U912,L310,Berlin,DEU,10/23/2024,10/26/2024,152.49,2,Shared Room,9/21/2024,TRUE,Unknown
B4743,U369,L410,New York,USA,1/30/2023,2/8/2023,223.57,2,Private Room,1/18/2023,FALSE,US Dollar
B4744,U838,L272,Toronto,CAN,7/30/2024,7/31/2024,286.74,2,Entire Home,7/18/2024,TRUE,Canadian Dollar
B4745,U677,L427,Sydney,AUS,12/12/2023,12/23/2023,150.1,4,Shared Room,12/10/2023,TRUE,Australian Dollar
B4746,U542,L436,New York,USA,3/10/2023,3/16/2023,76.95,1,Entire Home,1/25/2023,TRUE,US Dollar
B4747,U698,L306,Tokyo,JPN,11/13/2023,11/23/2023,164.27,5,Private Room,11/10/2023,TRUE,Yen
B4748,U217,L395,Paris,FRA,3/17/2023,3/26/2023,98.41,2,Shared Room,2/3/2023,TRUE,Unknown
B4749,U702,L237,Amsterdam,NLD,6/11/2023,6/21/2023,144.48,5,Entire Home,4/13/2023,TRUE,Unknown
B4750,U102,L372,Berlin,DEU,1/26/2023,2/3/2023,89.9,4,Entire Home,1/20/2023,TRUE,Unknown
B4751,U672,L264,Paris,FRA,6/7/2024,6/11/2024,165.83,3,Entire Home,4/26/2024,FALSE,Unknown
B4752,U898,L227,Sydney,AUS,10/20/2023,10/30/2023,131.04,5,Shared Room,9/14/2023,FALSE,Australian Dollar
B4753,U908,L285,Rome,ITA,5/29/2023,5/30/2023,98.38,2,Shared Room,5/3/2023,TRUE,Unknown
B4754,U181,L285,Toronto,CAN,8/13/2024,8/22/2024,275.38,3,Private Room,8/9/2024,FALSE,Canadian Dollar
B4755,U474,L457,Amsterdam,NLD,11/28/2023,12/1/2023,270.26,4,Private Room,10/11/2023,TRUE,Unknown
B4756,U964,L490,Toronto,CAN,12/10/2024,12/24/2024,211.68,3,Private Room,12/8/2024,TRUE,Canadian Dollar
B4757,U811,L331,Sydney,AUS,7/1/2023,7/7/2023,104.38,5,Private Room,6/1/2023,FALSE,Australian Dollar
B4758,U580,L453,Rome,ITA,7/3/2024,7/8/2024,160.38,5,Private Room,7/2/2024,FALSE,Unknown
B4759,U425,L445,Barcelona,ESP,4/14/2024,4/27/2024,63.21,4,Entire Home,2/18/2024,TRUE,Unknown
B4760,U729,L463,Rome,ITA,9/13/2024,9/21/2024,88.29,3,Entire Home,7/16/2024,FALSE,Unknown
B4761,U634,L231,Amsterdam,NLD,5/20/2023,5/29/2023,297.23,4,Shared Room,3/30/2023,TRUE,Unknown
B4762,U824,L393,Tokyo,JPN,5/3/2023,5/11/2023,50.33,2,Private Room,5/1/2023,TRUE,Yen
B4763,U760,L464,Toronto,CAN,2/4/2023,2/10/2023,232.16,4,Shared Room,1/10/2023,TRUE,Canadian Dollar
B4764,U913,L303,San Francisco,USA,12/7/2024,12/21/2024,150.35,3,Private Room,10/26/2024,FALSE,US Dollar
B4765,U751,L232,Paris,FRA,4/22/2024,5/2/2024,97.73,1,Entire Home,3/19/2024,FALSE,Unknown
B4766,U236,L485,Sydney,AUS,9/1/2023,9/7/2023,221.42,1,Private Room,7/19/2023,TRUE,Australian Dollar
B4767,U186,L495,Amsterdam,NLD,3/29/2023,4/8/2023,220.23,5,Entire Home,2/21/2023,FALSE,Unknown
B4768,U102,L260,Barcelona,ESP,1/2/2023,1/14/2023,244.86,4,Private Room,11/30/2022,TRUE,Unknown
B4769,U475,L287,New York,USA,5/6/2024,5/14/2024,75.87,1,Private Room,3/25/2024,FALSE,US Dollar
B4770,U159,L345,Berlin,DEU,8/19/2023,8/26/2023,194.75,4,Shared Room,7/14/2023,FALSE,Unknown
B4771,U563,L277,Tokyo,JPN,2/27/2024,2/29/2024,63.43,1,Entire Home,1/15/2024,TRUE,Yen
B4772,U948,L492,New York,USA,2/22/2023,3/5/2023,62.75,1,Private Room,1/22/2023,FALSE,US Dollar
B4773,U128,L290,New York,USA,1/17/2024,1/18/2024,137,3,Shared Room,1/7/2024,FALSE,US Dollar
B4774,U267,L317,Amsterdam,NLD,6/29/2023,6/30/2023,52.99,2,Shared Room,6/23/2023,FALSE,Unknown
B4775,U473,L442,Tokyo,JPN,10/25/2024,11/2/2024,223.2,3,Shared Room,9/11/2024,TRUE,Yen
B4776,U988,L416,Sydney,AUS,9/1/2024,9/15/2024,296.94,3,Private Room,7/15/2024,TRUE,Australian Dollar
B4777,U454,L277,Toronto,CAN,11/10/2024,11/21/2024,203.88,3,Shared Room,9/27/2024,TRUE,Canadian Dollar
B4778,U157,L344,San Francisco,USA,2/19/2024,2/24/2024,137.31,2,Private Room,2/11/2024,FALSE,US Dollar
B4779,U140,L387,San Francisco,USA,7/12/2023,7/16/2023,284.36,5,Entire Home,6/12/2023,FALSE,US Dollar
B4780,U908,L416,Toronto,CAN,8/10/2024,8/23/2024,221.68,4,Private Room,6/20/2024,TRUE,Canadian Dollar
B4781,U861,L392,New York,USA,6/26/2024,7/2/2024,174.1,1,Private Room,6/4/2024,FALSE,US Dollar
B4782,U713,L223,Sydney,AUS,6/17/2024,6/22/2024,230.9,5,Shared Room,5/8/2024,TRUE,Australian Dollar
B4783,U381,L339,Amsterdam,NLD,9/18/2024,9/19/2024,64.58,3,Shared Room,8/16/2024,FALSE,Unknown
B4784,U275,L345,New York,USA,11/21/2024,11/27/2024,113.87,3,Entire Home,10/23/2024,FALSE,US Dollar
B4785,U314,L293,Tokyo,JPN,1/18/2024,1/31/2024,129.33,4,Shared Room,1/2/2024,TRUE,Yen
B4786,U199,L259,San Francisco,USA,12/9/2024,12/10/2024,225.28,3,Shared Room,10/11/2024,TRUE,US Dollar
B4787,U647,L328,Toronto,CAN,11/24/2024,12/1/2024,177.92,5,Shared Room,9/27/2024,FALSE,Canadian Dollar
B4788,U710,L313,Paris,FRA,3/20/2023,3/24/2023,256.69,4,Entire Home,2/25/2023,TRUE,Unknown
B4789,U153,L432,Berlin,DEU,10/28/2024,11/2/2024,284.25,5,Entire Home,9/13/2024,TRUE,Unknown
B4790,U259,L275,Toronto,CAN,9/29/2023,10/2/2023,204.05,4,Shared Room,9/6/2023,TRUE,Canadian Dollar
B4791,U108,L371,Sydney,AUS,10/31/2023,11/9/2023,90.99,5,Shared Room,9/8/2023,FALSE,Australian Dollar
B4792,U910,L480,San Francisco,USA,9/16/2024,9/19/2024,263.47,3,Private Room,9/11/2024,FALSE,US Dollar
B4793,U723,L476,Tokyo,JPN,4/2/2024,4/7/2024,51.23,2,Shared Room,3/8/2024,TRUE,Yen
B4794,U566,L253,Barcelona,ESP,7/14/2024,7/19/2024,168.61,2,Entire Home,5/31/2024,FALSE,Unknown
B4795,U540,L240,Barcelona,ESP,7/7/2023,7/15/2023,183.83,3,Private Room,6/15/2023,TRUE,Unknown
B4796,U736,L292,Toronto,CAN,4/1/2024,4/15/2024,156.96,5,Shared Room,2/7/2024,FALSE,Canadian Dollar
B4797,U703,L477,Rome,ITA,4/17/2024,4/25/2024,123.3,3,Shared Room,3/26/2024,FALSE,Unknown
B4798,U562,L350,San Francisco,USA,8/30/2023,9/4/2023,78.89,5,Entire Home,8/29/2023,TRUE,US Dollar
B4799,U525,L201,Sydney,AUS,9/8/2024,9/15/2024,223.84,3,Shared Room,8/27/2024,TRUE,Australian Dollar
B4800,U815,L497,Berlin,DEU,9/15/2023,9/22/2023,112.3,5,Entire Home,7/19/2023,TRUE,Unknown
B4801,U256,L342,Rome,ITA,10/21/2023,11/3/2023,169.63,2,Private Room,10/2/2023,FALSE,Unknown
B4802,U516,L260,San Francisco,USA,1/4/2024,1/11/2024,250.83,2,Shared Room,11/29/2023,TRUE,US Dollar
B4803,U818,L322,New York,USA,4/21/2024,4/22/2024,154.72,5,Private Room,3/9/2024,TRUE,US Dollar
B4804,U987,L361,Berlin,DEU,4/15/2023,4/22/2023,82.83,2,Private Room,4/12/2023,FALSE,Unknown
B4805,U347,L327,New York,USA,8/7/2023,8/21/2023,290.06,2,Shared Room,7/9/2023,FALSE,US Dollar
B4806,U169,L474,Toronto,CAN,10/12/2024,10/23/2024,121.07,4,Private Room,10/1/2024,FALSE,Canadian Dollar
B4807,U292,L232,San Francisco,USA,5/14/2023,5/25/2023,102.43,1,Private Room,5/9/2023,TRUE,US Dollar
B4808,U670,L449,Rome,ITA,2/18/2023,2/25/2023,69.39,3,Private Room,1/22/2023,FALSE,Unknown
B4809,U625,L405,Toronto,CAN,8/26/2023,9/1/2023,131.53,3,Entire Home,7/29/2023,TRUE,Canadian Dollar
B4810,U269,L482,Rome,ITA,6/30/2023,7/6/2023,69.01,2,Shared Room,6/21/2023,FALSE,Unknown
B4811,U543,L499,New York,USA,11/20/2023,12/4/2023,118.13,5,Shared Room,10/11/2023,FALSE,US Dollar
B4812,U279,L474,Rome,ITA,6/10/2023,6/22/2023,183.15,3,Private Room,4/17/2023,TRUE,Unknown
B4813,U436,L278,New York,USA,9/6/2023,9/8/2023,105.05,2,Shared Room,7/25/2023,FALSE,US Dollar
B4814,U193,L285,Berlin,DEU,6/13/2023,6/14/2023,266.87,4,Shared Room,5/30/2023,FALSE,Unknown
B4815,U400,L264,Barcelona,ESP,5/7/2024,5/16/2024,84.05,5,Shared Room,4/12/2024,FALSE,Unknown
B4816,U290,L441,Paris,FRA,6/25/2024,7/3/2024,144.68,1,Shared Room,5/8/2024,TRUE,Unknown
B4817,U253,L203,Rome,ITA,5/9/2024,5/17/2024,106.62,3,Private Room,4/3/2024,TRUE,Unknown
B4818,U861,L203,Toronto,CAN,7/6/2023,7/17/2023,106.89,2,Private Room,6/1/2023,FALSE,Canadian Dollar
B4819,U932,L388,Barcelona,ESP,9/6/2023,9/12/2023,156.32,2,Shared Room,7/10/2023,TRUE,Unknown
B4820,U979,L431,Barcelona,ESP,10/21/2024,11/2/2024,59.14,3,Private Room,9/1/2024,TRUE,Unknown
B4821,U447,L471,Sydney,AUS,12/23/2024,1/2/2025,104.58,2,Private Room,11/22/2024,TRUE,Australian Dollar
B4822,U863,L264,Paris,FRA,7/17/2024,7/23/2024,281.12,4,Entire Home,5/25/2024,FALSE,Unknown
B4823,U826,L283,Tokyo,JPN,2/12/2023,2/25/2023,292.74,3,Private Room,12/27/2022,FALSE,Yen
B4824,U397,L410,Rome,ITA,9/10/2024,9/22/2024,225.09,2,Shared Room,7/21/2024,FALSE,Unknown
B4825,U569,L219,Tokyo,JPN,4/17/2023,4/19/2023,169.17,5,Shared Room,3/21/2023,TRUE,Yen
B4826,U468,L498,Toronto,CAN,10/14/2024,10/27/2024,121.37,4,Entire Home,8/19/2024,FALSE,Canadian Dollar
B4827,U961,L375,Toronto,CAN,9/15/2024,9/16/2024,290.98,3,Shared Room,8/26/2024,FALSE,Canadian Dollar
B4828,U864,L420,Barcelona,ESP,8/22/2023,8/26/2023,227.92,5,Entire Home,8/10/2023,TRUE,Unknown
B4829,U390,L478,Amsterdam,NLD,12/5/2023,12/11/2023,166.31,4,Entire Home,10/31/2023,TRUE,Unknown
B4830,U775,L416,Paris,FRA,9/2/2023,9/13/2023,115.44,3,Shared Room,7/24/2023,FALSE,Unknown
B4831,U263,L415,Tokyo,JPN,2/2/2023,2/10/2023,56.01,5,Shared Room,1/6/2023,FALSE,Yen
B4832,U311,L230,San Francisco,USA,5/12/2023,5/24/2023,106.35,2,Shared Room,5/8/2023,TRUE,US Dollar
B4833,U810,L260,Berlin,DEU,5/31/2024,6/8/2024,266.79,4,Entire Home,5/25/2024,TRUE,Unknown
B4834,U353,L382,Toronto,CAN,7/16/2024,7/26/2024,130.12,5,Entire Home,7/12/2024,TRUE,Canadian Dollar
B4835,U653,L208,San Francisco,USA,1/10/2024,1/24/2024,101.68,3,Entire Home,12/27/2023,FALSE,US Dollar
B4836,U513,L434,New York,USA,5/13/2023,5/24/2023,162.46,2,Shared Room,4/1/2023,FALSE,US Dollar
B4837,U172,L363,Toronto,CAN,1/10/2024,1/20/2024,215.01,3,Private Room,12/13/2023,FALSE,Canadian Dollar
B4838,U461,L453,Sydney,AUS,8/4/2024,8/10/2024,192.51,3,Entire Home,6/25/2024,FALSE,Australian Dollar
B4839,U431,L322,Toronto,CAN,5/18/2023,5/28/2023,207.89,4,Entire Home,4/2/2023,FALSE,Canadian Dollar
B4840,U626,L386,Tokyo,JPN,3/18/2023,3/27/2023,206.07,2,Shared Room,3/3/2023,FALSE,Yen
B4841,U234,L387,Paris,FRA,3/5/2023,3/13/2023,217.18,5,Shared Room,1/6/2023,TRUE,Unknown
B4842,U893,L238,Toronto,CAN,10/27/2024,11/2/2024,268.42,5,Shared Room,10/20/2024,TRUE,Canadian Dollar
B4843,U194,L353,Sydney,AUS,5/18/2024,5/23/2024,123.96,2,Entire Home,4/2/2024,TRUE,Australian Dollar
B4844,U141,L269,Barcelona,ESP,10/7/2024,10/14/2024,205.74,3,Private Room,8/19/2024,TRUE,Unknown
B4845,U126,L462,Rome,ITA,5/25/2023,5/30/2023,97.14,3,Shared Room,5/21/2023,TRUE,Unknown
B4846,U276,L246,Paris,FRA,10/19/2023,10/24/2023,234.2,2,Shared Room,10/18/2023,TRUE,Unknown
B4847,U891,L423,Berlin,DEU,10/24/2023,11/4/2023,248.57,1,Shared Room,8/31/2023,FALSE,Unknown
B4848,U192,L290,San Francisco,USA,7/18/2024,7/19/2024,229.61,2,Private Room,6/24/2024,FALSE,US Dollar
B4849,U685,L362,Amsterdam,NLD,8/4/2024,8/5/2024,56.73,4,Shared Room,6/19/2024,FALSE,Unknown
B4850,U190,L269,Berlin,DEU,6/7/2023,6/13/2023,151.66,1,Shared Room,5/18/2023,TRUE,Unknown
B4851,U900,L258,Berlin,DEU,11/6/2023,11/18/2023,294.35,3,Shared Room,9/20/2023,FALSE,Unknown
B4852,U584,L235,Berlin,DEU,8/8/2023,8/18/2023,221.4,4,Shared Room,6/19/2023,TRUE,Unknown
B4853,U572,L418,Rome,ITA,3/1/2024,3/3/2024,173.39,3,Entire Home,2/18/2024,TRUE,Unknown
B4854,U886,L259,Paris,FRA,1/27/2023,2/9/2023,204.81,2,Shared Room,1/16/2023,TRUE,Unknown
B4855,U329,L220,San Francisco,USA,10/24/2023,11/3/2023,126.33,1,Entire Home,8/30/2023,TRUE,US Dollar
B4856,U669,L479,Rome,ITA,12/29/2024,12/31/2024,144.96,4,Private Room,11/21/2024,FALSE,Unknown
B4857,U261,L296,San Francisco,USA,8/9/2024,8/11/2024,193.93,5,Entire Home,6/26/2024,TRUE,US Dollar
B4858,U171,L311,Berlin,DEU,11/25/2023,12/2/2023,231.77,2,Entire Home,10/20/2023,FALSE,Unknown
B4859,U255,L319,Toronto,CAN,10/3/2024,10/10/2024,63.46,3,Shared Room,9/1/2024,TRUE,Canadian Dollar
B4860,U595,L243,New York,USA,11/1/2024,11/5/2024,186.96,5,Entire Home,9/17/2024,TRUE,US Dollar
B4861,U618,L445,Tokyo,JPN,2/6/2023,2/12/2023,266.7,1,Entire Home,12/15/2022,TRUE,Yen
B4862,U900,L281,New York,USA,9/12/2023,9/17/2023,115.87,3,Private Room,7/22/2023,TRUE,US Dollar
B4863,U604,L239,Tokyo,JPN,6/15/2024,6/23/2024,147.71,1,Shared Room,4/26/2024,FALSE,Yen
B4864,U564,L377,Paris,FRA,1/2/2024,1/14/2024,213.25,2,Entire Home,11/7/2023,TRUE,Unknown
B4865,U945,L393,Berlin,DEU,5/1/2023,5/8/2023,258.81,4,Shared Room,4/29/2023,TRUE,Unknown
B4866,U195,L228,Sydney,AUS,12/7/2024,12/20/2024,294.14,1,Entire Home,11/8/2024,FALSE,Australian Dollar
B4867,U980,L305,New York,USA,3/10/2024,3/17/2024,165.41,1,Private Room,1/14/2024,FALSE,US Dollar
B4868,U512,L403,Toronto,CAN,12/3/2024,12/13/2024,265.32,2,Entire Home,11/17/2024,TRUE,Canadian Dollar
B4869,U806,L436,New York,USA,1/30/2023,2/7/2023,235.55,3,Shared Room,1/23/2023,TRUE,US Dollar
B4870,U900,L213,Amsterdam,NLD,5/22/2024,6/5/2024,66.43,1,Shared Room,3/24/2024,FALSE,Unknown
B4871,U302,L327,Paris,FRA,8/10/2023,8/15/2023,261.1,4,Private Room,7/27/2023,FALSE,Unknown
B4872,U400,L346,Rome,ITA,12/11/2024,12/20/2024,98.17,2,Entire Home,11/5/2024,FALSE,Unknown
B4873,U443,L202,Amsterdam,NLD,5/19/2024,5/22/2024,181.15,3,Shared Room,5/9/2024,TRUE,Unknown
B4874,U802,L391,Rome,ITA,12/12/2023,12/24/2023,139.02,1,Entire Home,11/24/2023,TRUE,Unknown
B4875,U689,L415,New York,USA,8/8/2023,8/13/2023,265.48,2,Private Room,7/5/2023,FALSE,US Dollar
B4876,U655,L487,Berlin,DEU,7/14/2024,7/26/2024,98.86,5,Shared Room,6/12/2024,TRUE,Unknown
B4877,U248,L323,Rome,ITA,1/18/2023,1/19/2023,223.71,4,Private Room,1/1/2023,FALSE,Unknown
B4878,U472,L465,Tokyo,JPN,2/28/2024,3/6/2024,249.89,5,Private Room,1/1/2024,FALSE,Yen
B4879,U828,L336,San Francisco,USA,2/7/2024,2/11/2024,241.68,2,Entire Home,1/6/2024,FALSE,US Dollar
B4880,U333,L254,Barcelona,ESP,12/7/2023,12/13/2023,92.16,4,Private Room,10/11/2023,FALSE,Unknown
B4881,U138,L262,Tokyo,JPN,1/2/2024,1/11/2024,51.22,1,Entire Home,12/13/2023,FALSE,Yen
B4882,U359,L240,Sydney,AUS,3/25/2024,3/28/2024,78.18,3,Shared Room,2/19/2024,TRUE,Australian Dollar
B4883,U819,L394,San Francisco,USA,3/16/2023,3/23/2023,145.3,1,Private Room,2/9/2023,FALSE,US Dollar
B4884,U131,L301,Toronto,CAN,3/19/2023,3/21/2023,201.89,4,Shared Room,2/13/2023,TRUE,Canadian Dollar
B4885,U901,L370,Sydney,AUS,12/14/2023,12/26/2023,117.4,3,Private Room,11/3/2023,TRUE,Australian Dollar
B4886,U859,L403,Rome,ITA,9/10/2023,9/17/2023,238.26,2,Private Room,8/8/2023,FALSE,Unknown
B4887,U191,L336,New York,USA,7/23/2023,7/28/2023,249.82,3,Shared Room,5/27/2023,FALSE,US Dollar
B4888,U387,L373,Amsterdam,NLD,12/29/2023,1/9/2024,246.98,1,Entire Home,12/2/2023,TRUE,Unknown
B4889,U107,L244,San Francisco,USA,9/7/2024,9/14/2024,294.85,2,Private Room,7/27/2024,TRUE,US Dollar
